week,player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
0,Davis Webb,11842,QB,CAL,1,4.1,0,57,130,70.7,41,42,10.7,2.51,0,0,0.0,64.3,27,12,6.9,45,78.9,2,15,69.9,67.9,77.5,64.5,70.0,1,0,48,16.7,110.8,4.4,2,1,0,0,3,2,4.2,316,7.5,76.3,38,39,8.7,2.28,0,0,0.0,69.2,27,8,6.9,42,73.7,2,14,69.7,71.3,77.3,67.7,70.0,1,0,44,25.0,131.1,4.8,2,1,0,0,4,2,4.5,348,8.9,80.0,15,15,6.2,2.2,0,0,0.0,73.3,11,4,8.3,15,26.3,1,5,66.5,60.4,71.6,60.2,,0,0,16,0.0,89.0,0.0,0,0,0,0,0,0,0.0,93,6.2,0,100.0,12,12,-1.3,1.33,0,0,0.0,91.7,11,0,8.3,12,21.1,1,4,65.8,68.5,70.7,68.2,,0,0,12,,137.8,0.0,0,0,0,0,1,0,0.0,125,10.4,-2.72
0,Ikaika Woolsey,46495,QB,HAWAII,1,11.72,0,36,180,54.8,31,31,14.1,2.7,0,1,3.0,48.4,15,10,11.8,33,91.7,2,12,34.0,54.3,25.4,60.2,49.0,0,1,36,0.0,70.6,0.0,0,2,0,0,1,2,5.6,230,7.4,55.2,29,29,12.8,2.62,0,0,0.0,48.3,14,9,12.5,30,83.3,2,10,31.9,49.9,24.2,56.6,46.2,0,1,33,0.0,67.6,0.0,0,1,0,0,1,2,6.1,196,6.8,80.0,5,5,11.8,2.68,0,1,20.0,60.0,3,1,25.0,6,16.7,1,2,64.2,78.5,68.6,75.9,61.7,0,0,6,0.0,83.8,0.0,0,1,0,0,0,0,0.0,38,7.6,0,100.0,3,3,-2.3,1.87,0,0,0.0,66.7,2,0,33.3,3,8.3,1,0,62.7,64.1,66.6,63.9,,0,0,3,,70.1,0.0,0,0,0,0,0,0,0.0,4,1.3,0.84
week,player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_grades_run_defense,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_grades_run_defense,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_grades_run_defense,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_grades_run_defense,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
9,Kurt Palandech,32214,QB,UNLV,1,13.89,0,24,325,66.7,18,21,9.9,2.78,1,0,0.0,47.6,10,8,16.7,24,100.0,2,7,,69.5,60.3,75.8,53.4,,69.1,0,1,25,12.5,69.7,4.2,1,2,0,2,1,2,8.0,161,7.7,60.0,10,12,10.7,2.86,1,0,0.0,41.7,5,5,16.7,13,54.2,1,4,,68.7,54.5,74.9,45.1,,69.6,0,1,14,20.0,45.5,7.7,1,0,0,1,1,2,14.3,45,3.8,75.0,8,9,9.0,2.69,0,0,0.0,55.6,5,3,16.7,11,45.8,1,3,,65.6,68.0,70.4,67.2,,61.7,0,0,11,0.0,100.5,0.0,0,2,0,1,0,0,0.0,116,12.9,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,9.14
9,Mike White,46453,QB,W KENTUCKY,1,-41.35,0,23,346,68.4,19,19,14.1,2.55,0,2,10.0,57.9,11,7,15.4,21,91.3,2,7,,68.0,68.4,75.9,67.6,,60.0,0,0,22,28.6,142.0,9.5,2,0,0,0,3,0,0.0,273,14.4,87.5,8,8,10.9,2.61,0,1,12.5,87.5,7,3,0.0,9,39.1,0,4,,66.3,74.1,74.9,74.0,,60.0,0,0,9,33.3,158.3,11.1,1,0,0,0,1,0,0.0,141,17.6,61.5,13,13,13.7,2.36,0,1,7.1,46.2,6,5,25.0,14,60.9,2,5,,66.4,61.2,71.4,60.9,,,0,0,15,20.0,132.2,7.1,1,0,0,0,2,0,0.0,166,12.8,0,100.0,2,2,-1.0,1.5,0,0,0.0,100.0,2,1,0.0,2,8.7,0,2,,61.8,62.9,65.5,62.7,,,0,0,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,34,17.0,-4.86
9,Mitch Leidner,46437,QB,MINNESOTA,1,-35.0,0,23,225,61.1,18,18,8.3,2.65,0,0,0.0,50.0,9,10,18.2,22,95.7,2,4,,69.8,47.2,76.3,47.2,,54.0,0,0,22,20.0,66.9,9.1,2,2,0,0,0,2,9.1,100,5.6,73.3,15,15,6.8,2.76,0,0,0.0,60.0,9,9,18.2,17,73.9,2,3,,69.5,62.3,76.0,66.7,,54.0,0,0,17,0.0,77.6,0.0,0,2,0,0,0,0,0.0,92,6.1,25.0,4,4,11.8,2.23,0,0,0.0,25.0,1,2,0.0,6,26.1,0,1,,64.2,27.1,68.6,27.3,,,0,0,6,100.0,47.9,33.3,2,0,0,0,0,2,33.3,20,5.0,0,100.0,1,1,-1.0,1.9,0,0,0.0,100.0,1,1,0.0,1,4.3,0,0,,60.3,61.1,63.6,61.0,,,0,0,1,0.0,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0,-1.13
9,Tyree Jackson,46481,QB,BUFFALO,1,8.75,0,23,126,47.1,17,19,18.9,2.44,0,3,15.8,31.6,6,3,25.0,21,91.3,2,4,,72.5,44.3,76.5,33.6,,64.8,1,1,21,0.0,53.4,0.0,0,2,0,1,1,3,14.3,134,7.1,46.7,15,16,18.1,2.36,0,3,18.8,31.3,5,1,28.6,18,78.3,2,2,,72.5,42.9,76.3,30.4,,64.8,0,1,18,0.0,25.5,0.0,0,2,0,1,0,3,16.7,90,5.6,75.0,4,5,12.0,2.52,0,0,0.0,40.0,2,2,33.3,5,21.7,1,2,,63.8,62.6,68.1,62.4,,,1,0,5,0.0,116.7,0.0,0,0,0,0,1,0,0.0,50,10.0,0,100.0,2,2,-1.0,1.9,0,0,0.0,50.0,1,0,50.0,2,8.7,1,0,,61.8,62.9,65.5,62.7,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,6,3.0,4.37
9,Jake Browning,46401,QB,WASHINGTON,1,44.44,0,23,340,73.3,15,17,14.5,3.44,0,0,0.0,52.9,9,11,18.2,20,87.0,2,9,,69.2,66.3,75.9,64.9,,60.8,0,1,21,27.3,91.8,15.0,3,0,0,2,2,2,9.5,126,7.4,75.0,16,18,12.1,3.15,0,0,0.0,55.6,10,11,16.7,21,91.3,2,10,,69.2,65.2,75.9,63.7,,60.8,0,1,21,27.3,92.1,14.3,3,0,0,2,2,2,9.5,129,7.2,100.0,2,2,6.0,4.25,0,0,0.0,100.0,2,0,0.0,2,8.7,0,2,,62.7,68.1,66.6,67.8,,,0,0,3,,118.8,0.0,0,0,0,0,0,0,0.0,57,28.5,0,100.0,3,3,-3.7,2.0,0,0,0.0,100.0,3,0,0.0,3,13.0,0,3,,62.7,64.1,66.6,63.9,,,0,0,3,,118.8,0.0,0,0,0,0,0,0,0.0,60,20.0,21.33
9,Nick Holley,47688,QB,KENT STATE,1,-49.23,0,23,201,69.2,13,16,8.1,2.82,2,0,0.0,50.0,8,10,11.1,21,91.3,1,7,,25.1,59.3,76.2,62.9,,57.1,0,1,21,30.0,61.7,14.3,3,2,0,1,1,0,0.0,89,5.6,75.0,12,13,6.0,2.78,0,0,0.0,69.2,9,7,0.0,17,73.9,0,6,,24.2,61.0,75.9,66.8,,57.1,0,1,17,28.6,81.3,11.8,2,2,0,1,1,0,0.0,87,6.7,66.7,3,5,9.0,2.27,2,0,0.0,20.0,1,3,50.0,6,26.1,1,1,,64.2,55.5,68.6,55.4,,,0,0,6,33.3,39.6,16.7,1,0,0,0,0,0,0.0,15,3.0,0,100.0,2,2,-3.0,0.8,0,0,0.0,100.0,2,0,0.0,2,8.7,0,0,,61.8,62.8,65.5,62.6,,,0,0,2,,93.8,0.0,0,0,0,0,0,0,0.0,13,6.5,-3.69
9,Justin Thomas,12344,QB,GA TECH,1,5.0,0,20,176,78.6,14,14,17.8,2.94,0,1,7.1,71.4,10,9,9.1,20,100.0,1,11,,72.9,92.1,76.5,90.4,,78.9,0,0,20,33.3,153.3,15.0,3,3,0,0,2,0,0.0,264,18.9,80.0,10,10,15.0,3.07,0,1,10.0,70.0,7,6,12.5,13,65.0,1,7,,72.9,89.9,76.0,85.8,,73.8,0,0,13,16.7,145.8,7.7,1,2,0,0,1,0,0.0,186,18.6,75.0,4,4,24.8,2.7,0,0,0.0,75.0,3,3,0.0,7,35.0,0,4,,64.6,91.6,69.1,84.2,,70.0,0,0,7,66.7,156.3,28.6,2,1,0,0,1,0,0.0,78,19.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.9
9,Quinton Maxwell,35203,QB,OHIO,1,-12.5,0,19,259,50.0,14,16,20.9,2.55,0,2,11.8,43.8,7,7,0.0,19,100.0,0,6,,18.3,55.9,75.9,62.9,,45.1,1,0,20,42.9,119.5,15.8,3,0,0,1,2,1,5.0,159,9.9,57.1,7,8,20.6,2.31,0,2,22.2,50.0,4,3,0.0,10,52.6,0,4,,25.2,67.2,75.3,82.2,,45.1,1,0,11,66.7,135.4,20.0,2,0,0,0,1,0,0.0,116,14.5,42.9,7,8,21.1,2.82,0,0,0.0,37.5,3,4,0.0,9,47.4,0,2,,16.7,39.9,69.8,40.2,,,0,0,9,25.0,95.3,11.1,1,0,0,1,1,1,11.1,43,5.4,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-9.12
9,Foster Sawyer,13010,QB,TCU,1,-10.71,0,18,305,42.9,14,17,14.9,2.6,0,1,5.9,29.4,5,1,16.7,17,94.4,1,4,,66.7,60.5,73.6,59.8,,,0,0,17,0.0,65.8,0.0,0,0,1,2,1,1,5.9,78,4.6,50.0,12,14,14.9,2.45,0,1,7.1,35.7,5,0,16.7,14,77.8,1,4,,66.2,65.3,73.3,64.6,,,0,0,14,,78.6,0.0,0,0,1,1,1,1,7.1,77,5.5,33.3,3,4,8.3,2.65,0,0,0.0,25.0,1,1,0.0,4,22.2,0,0,,63.3,50.1,67.4,50.1,,,0,0,4,0.0,39.6,0.0,0,0,0,1,0,0,0.0,9,2.3,0,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,0,0.0,1,5.6,0,0,,60.3,60.6,63.6,60.4,,,0,0,1,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0,-3.25
9,Will Collins,35293,QB,LA MONROE,1,50.0,0,17,209,37.5,8,9,11.0,3.15,0,0,0.0,33.3,3,8,0.0,12,70.6,0,3,,72.1,28.6,74.7,26.7,,53.2,0,1,13,37.5,2.8,25.0,3,0,0,1,0,2,15.4,22,2.4,54.5,11,12,6.6,2.67,0,0,0.0,50.0,6,7,0.0,15,88.2,0,3,,72.1,29.5,75.0,28.0,,53.2,0,1,16,42.9,22.9,20.0,3,0,0,1,0,2,12.5,40,3.3,100.0,2,2,-0.5,2.05,0,0,0.0,100.0,2,1,0.0,2,11.8,0,2,,61.8,62.9,65.5,62.7,,,0,0,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,37,18.5,0,100.0,5,5,-3.2,1.26,0,0,0.0,100.0,5,0,0.0,5,29.4,0,2,,63.8,65.6,68.1,65.3,,,0,0,5,,112.5,0.0,0,0,0,0,0,0,0.0,55,11.0,15.17
9,Alex Hornibrook,34842,QB,WISCONSIN,1,-22.73,0,17,349,57.1,14,14,11.5,2.58,0,1,7.1,57.1,8,6,0.0,14,82.4,0,4,,66.2,56.2,73.7,55.4,,,0,1,14,0.0,64.6,0.0,0,0,0,0,1,1,7.1,70,5.0,72.7,11,11,6.3,1.98,0,0,0.0,72.7,8,1,0.0,11,64.7,0,2,,65.6,63.9,73.4,63.0,,,0,0,11,0.0,77.5,0.0,0,0,0,0,0,0,0.0,39,3.5,50.0,6,6,14.0,3.07,0,1,16.7,50.0,3,5,0.0,6,35.3,0,2,,64.2,50.4,68.6,50.5,,,0,1,6,0.0,70.1,0.0,0,0,0,0,1,1,16.7,38,6.3,0,100.0,3,3,-2.7,1.37,0,0,0.0,100.0,3,0,0.0,3,17.6,0,0,,62.7,64.1,66.6,63.9,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,7,2.3,2.78
9,Caleb Evans,41292,QB,LA MONROE,1,-42.86,0,16,209,33.3,12,13,11.3,2.28,0,1,6.7,30.8,4,5,0.0,14,87.5,0,3,,69.5,53.0,73.9,49.9,,61.0,0,1,16,0.0,22.9,0.0,0,1,0,1,0,0,0.0,85,6.5,46.2,13,14,9.8,2.01,0,1,6.3,42.9,6,5,0.0,15,93.8,0,3,,69.5,53.6,74.0,50.7,,61.0,0,1,17,0.0,33.3,0.0,0,1,0,1,0,0,0.0,85,6.1,0.0,1,1,0.0,3.8,0,0,0.0,0.0,0,0,,1,6.3,0,0,,60.3,60.6,63.6,60.4,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,2,2,-4.0,1.05,0,0,0.0,100.0,2,0,0.0,2,12.5,0,0,,61.8,62.9,65.5,62.7,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,-6.07
9,Tyler O'Connor,46460,QB,MICH STATE,1,-21.21,0,15,223,50.0,12,12,13.8,2.5,0,0,0.0,50.0,6,7,0.0,12,80.0,0,4,,23.6,46.7,75.4,55.5,,39.8,0,1,15,0.0,53.8,0.0,0,0,0,0,1,1,6.7,49,4.1,60.0,10,11,12.3,2.48,0,0,0.0,54.5,6,8,0.0,12,80.0,0,5,,23.6,51.3,75.4,61.2,,39.8,0,1,15,12.5,68.8,8.3,1,0,0,1,1,1,6.7,76,6.9,33.3,3,3,14.3,2.7,0,0,0.0,33.3,1,2,0.0,3,20.0,0,0,,62.7,41.9,66.6,42.3,,,0,0,3,0.0,42.4,0.0,0,0,0,0,0,0,0.0,8,2.7,0,100.0,1,2,0.0,2.6,0,0,0.0,50.0,1,3,0.0,3,20.0,0,1,,62.7,56.4,66.6,56.4,,,0,0,3,33.3,95.8,33.3,1,0,0,1,0,0,0.0,35,17.5,-4.24
9,Brian Lewerke,34412,QB,MICH STATE,1,-60.0,0,13,223,66.7,9,10,14.8,3.35,0,1,10.0,60.0,6,3,0.0,13,100.0,0,4,,67.0,79.1,71.4,67.5,,77.5,0,0,13,33.3,127.1,7.7,1,2,0,1,1,0,0.0,100,10.0,66.7,9,10,14.8,3.35,0,1,10.0,60.0,6,3,0.0,13,100.0,0,4,,67.0,79.1,71.4,67.5,,77.5,0,0,13,33.3,127.1,7.7,1,2,0,1,1,0,0.0,100,10.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-10.0
9,Christian Chapman,27211,QB,S DIEGO ST,1,-16.67,0,12,284,42.9,7,8,14.4,3.39,0,0,0.0,37.5,3,5,0.0,11,91.7,0,2,,65.6,46.5,76.3,36.1,60.0,64.2,0,0,11,40.0,85.4,18.2,2,1,0,1,1,1,9.1,14,1.8,60.0,5,6,12.4,3.38,0,0,0.0,50.0,3,4,0.0,8,66.7,0,2,,64.9,64.4,76.2,56.9,60.0,64.2,0,0,8,25.0,95.8,12.5,1,1,0,1,1,0,0.0,15,2.5,33.3,3,3,12.7,3.1,0,0,0.0,33.3,1,2,0.0,4,33.3,0,0,,63.3,28.7,67.4,28.9,,,0,0,4,50.0,42.4,25.0,1,0,0,0,0,1,25.0,-1,-0.3,0,100.0,1,1,-1.0,2.1,0,0,0.0,100.0,1,1,0.0,1,8.3,0,0,,60.3,61.1,63.6,61.0,,,0,0,1,0.0,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,-2.83
9,Jake Hubenak,32201,QB,TEXAS A&M,1,50.0,0,11,312,71.4,7,8,8.4,2.14,0,0,0.0,62.5,5,3,0.0,9,81.8,0,2,,66.3,57.8,73.1,52.7,,63.1,0,0,9,33.3,124.0,11.1,1,0,0,1,1,1,11.1,58,7.3,33.3,3,3,11.0,1.8,0,0,0.0,33.3,1,1,0.0,4,36.4,0,0,,65.2,40.1,72.4,29.6,,63.1,0,0,4,100.0,42.4,25.0,1,0,0,0,0,1,25.0,5,1.7,100.0,5,6,4.2,1.94,0,0,0.0,83.3,5,2,0.0,7,63.6,0,3,,64.6,75.9,69.1,75.4,,,0,0,7,0.0,155.6,0.0,0,0,0,1,1,0,0.0,71,11.8,0,100.0,1,1,-5.0,0.75,0,0,0.0,100.0,1,0,0.0,2,18.2,0,1,,61.8,58.9,65.5,58.9,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0,10.16
9,Dalton Sneed,28975,QB,UNLV,1,5.0,0,11,325,37.5,8,8,8.8,2.11,0,0,0.0,12.5,1,3,66.7,10,90.9,2,1,,19.4,26.0,72.5,24.4,,63.0,0,0,10,66.7,39.6,20.0,2,0,0,0,0,2,20.0,16,2.0,20.0,5,5,3.8,2.33,0,0,0.0,20.0,1,3,0.0,7,63.6,0,0,,16.8,23.7,72.0,21.6,,63.0,0,0,7,66.7,39.6,28.6,2,0,0,0,0,2,28.6,8,1.6,75.0,4,4,12.3,2.0,0,0,0.0,25.0,1,1,66.7,4,36.4,2,1,,63.3,62.0,67.4,61.9,,,0,0,4,0.0,43.8,0.0,0,0,0,0,0,0,0.0,16,4.0,0,100.0,1,1,-2.0,3.2,0,0,0.0,100.0,1,1,0.0,1,9.1,0,0,,60.3,61.1,63.6,61.0,,,0,0,1,0.0,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0,2.4
9,Daniel Parr,34390,QB,FAU,1,0.0,0,11,165,55.6,9,9,8.2,2.96,0,0,0.0,44.4,4,3,20.0,10,90.9,1,2,,65.4,30.0,71.2,30.8,,57.0,0,0,10,0.0,51.6,0.0,0,1,0,0,0,1,10.0,24,2.7,50.0,6,6,8.8,2.93,0,0,0.0,50.0,3,2,0.0,6,54.5,0,2,,64.2,50.8,70.1,50.3,,,0,0,6,0.0,58.3,0.0,0,0,0,0,0,0,0.0,21,3.5,75.0,4,4,4.8,2.84,0,0,0.0,50.0,2,2,33.3,5,45.5,1,0,,63.8,28.2,68.1,28.6,,57.0,0,0,5,0.0,56.3,0.0,0,1,0,0,0,1,20.0,4,1.0,0,100.0,1,1,-2.0,2.2,0,0,0.0,100.0,1,1,0.0,1,9.1,0,0,,60.3,60.6,63.6,60.4,,,0,0,1,0.0,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,-2.5
9,Ahmad Bradshaw,46451,QB,ARMY,1,33.33,0,10,114,75.0,8,8,21.4,2.75,0,0,0.0,75.0,6,5,0.0,10,100.0,0,4,,46.4,35.5,76.9,55.7,,38.7,0,1,11,20.0,116.7,10.0,1,1,0,0,1,1,9.1,145,18.1,50.0,2,2,18.0,2.3,0,0,0.0,50.0,1,2,0.0,3,30.0,0,0,,43.1,32.6,76.4,58.4,,39.2,0,0,3,50.0,64.6,33.3,1,0,0,0,0,0,0.0,10,5.0,83.3,6,6,22.5,2.94,0,0,0.0,83.3,5,3,0.0,7,70.0,0,4,,64.9,53.2,69.5,55.8,,57.3,0,1,8,0.0,118.8,0.0,0,1,0,0,1,1,12.5,135,22.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,17.5
9,Austin Apodaca,46439,QB,NEW MEXICO,1,28.57,0,9,241,71.4,7,7,5.9,2.7,0,0,0.0,71.4,5,5,0.0,7,77.8,0,0,,66.2,61.3,73.1,60.0,,60.0,0,0,8,0.0,75.3,0.0,0,0,0,0,0,0,0.0,23,3.3,71.4,7,7,6.6,2.37,0,0,0.0,71.4,5,4,0.0,7,77.8,0,0,,66.2,61.3,73.1,60.0,,60.0,0,0,8,0.0,80.7,0.0,0,0,0,0,0,0,0.0,32,4.6,100.0,2,2,-4.0,2.3,0,0,0.0,100.0,2,1,0.0,2,22.2,0,0,,62.7,64.1,66.6,63.9,,,0,0,3,0.0,79.2,0.0,0,0,0,0,0,0,0.0,-6,-3.0,0,100.0,2,2,-1.5,1.15,0,0,0.0,100.0,2,0,0.0,2,22.2,0,0,,62.7,64.1,66.6,63.9,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,3,1.5,-7.57
9,Nate Romine,46524,QB,AIR FORCE,1,7.14,0,9,101,55.6,9,9,11.7,2.46,0,1,11.1,55.6,5,2,0.0,9,100.0,0,4,,72.1,57.7,13.7,76.0,,45.4,0,0,9,0.0,130.3,0.0,0,0,0,0,1,0,0.0,97,10.8,50.0,2,2,21.0,2.3,0,1,50.0,50.0,1,0,0.0,2,22.2,0,1,,72.4,51.6,8.6,82.3,,45.4,0,0,2,,95.8,0.0,0,0,0,0,0,0,0.0,31,15.5,57.1,7,7,9.0,2.5,0,0,0.0,57.1,4,2,0.0,7,77.8,0,3,,64.6,66.2,69.1,65.9,,,0,0,7,0.0,128.6,0.0,0,0,0,0,1,0,0.0,66,9.4,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-6.07
